episode,episode_return,episode_length,success,reached_goal,cliff_hits,risky_visits,epsilon
401,54.177602952602825,150,0,0,0,0,0.026931608585202722
402,53.9442696192695,150,0,0,0,0,0.02679695054227671
403,53.71093628593616,150,0,0,0,0,0.026662965789565327
404,53.9442696192695,150,0,0,0,0,0.0265296509606175
405,53.710936285936164,150,0,0,0,0,0.026397002705814413
406,53.710936285936164,150,0,0,0,0,0.026265017692285342
407,53.9442696192695,150,0,0,0,0,0.026133692603823915
408,53.710936285936164,150,0,0,0,0,0.026003024140804794
409,52.152602952602834,150,0,0,0,0,0.02587300902010077
410,50.67760295260283,150,0,0,0,0,0.025743643975000268
411,48.64426961926951,150,0,0,0,0,0.025614925755125268
412,45.77760295260285,150,0,0,0,0,0.02548685112634964
413,52.310936285936165,150,0,0,0,0,0.025359416870717893
414,36.61396658896655,150,0,0,0,0,0.025232619786364305
415,52.563714063713945,150,0,0,0,0,0.02510645668743248
416,54.177602952602825,150,0,0,0,0,0.024980924403995318
417,53.07760295260283,150,0,0,0,0,0.024856019781975342
418,53.9442696192695,150,0,0,0,0,0.024731739683065464
419,54.177602952602825,150,0,0,0,0,0.024608080984650137
420,53.47760295260283,150,0,0,0,0,0.024485040579726884
421,53.9442696192695,150,0,0,0,0,0.02436261537682825
422,53.9442696192695,150,0,0,0,0,0.02424080229994411
423,53.710936285936164,150,0,0,0,0,0.02411959828844439
424,53.710936285936164,150,0,0,0,0,0.023999000297002165
425,53.71093628593616,150,0,0,0,0,0.023879005295517154
426,43.9109362859362,150,0,0,0,0,0.02375961026903957
427,54.177602952602825,150,0,0,0,0,0.02364081221769437
428,52.777602952602834,150,0,0,0,0,0.0235226081566059
429,37.21093628593624,150,0,0,0,0,0.02340499511582287
430,23.48593628593626,150,0,0,0,0,0.023287970140243756
431,53.47760295260283,150,0,0,0,0,0.02317153028954254
432,45.84426961926952,150,0,0,0,0,0.023055672638094826
433,38.0776029526029,150,0,0,0,0,0.022940394274904352
434,52.07760295260284,150,0,0,0,0,0.02282569230352983
435,53.07760295260283,150,0,0,0,0,0.022711563842012183
436,53.9442696192695,150,0,0,0,0,0.02259800602280212
437,53.710936285936164,150,0,0,0,0,0.02248501599268811
438,53.71093628593616,150,0,0,0,0,0.022372590912724668
439,37.61093628593624,150,0,0,0,0,0.022260727958161045
440,53.47760295260283,150,0,0,0,0,0.02214942431837024
441,53.47760295260283,150,0,0,0,0,0.02203867719677839
442,37.61093628593624,150,0,0,0,0,0.021928483810794496
443,53.9442696192695,150,0,0,0,0,0.021818841391740524
444,53.47760295260283,150,0,0,0,0,0.02170974718478182
445,53.01093628593616,150,0,0,0,0,0.02160119844885791
446,53.710936285936164,150,0,0,0,0,0.021493192456613623
447,53.47760295260283,150,0,0,0,0,0.021385726494330556
448,53.9442696192695,150,0,0,0,0,0.021278797861858902
449,53.94426961926949,150,0,0,0,0,0.02117240387254961
450,52.777602952602834,150,0,0,0,0,0.02106654185318686
451,53.01093628593617,150,0,0,0,0,0.020961209143920925
452,37.31926961926957,150,0,0,0,0,0.02085640309820132
453,37.84426961926957,150,0,0,0,0,0.020752121082710316
454,53.9442696192695,150,0,0,0,0,0.020648360477296766
455,53.07760295260283,150,0,0,0,0,0.02054511867491028
456,53.07760295260283,150,0,0,0,0,0.02044239308153573
457,53.01093628593617,150,0,0,0,0,0.02034018111612805
458,53.710936285936164,150,0,0,0,0,0.02023848021054741
459,54.177602952602825,150,0,0,0,0,0.020137287809494673
460,53.9442696192695,150,0,0,0,0,0.0200366013704472
461,50.64106449106438,150,0,0,0,0,0.02
462,54.177602952602825,150,0,0,0,0,0.02
463,53.710936285936164,150,0,0,0,0,0.02
464,54.177602952602825,150,0,0,0,0,0.02
465,53.244269619269495,150,0,0,0,0,0.02
466,53.94426961926949,150,0,0,0,0,0.02
467,53.244269619269495,150,0,0,0,0,0.02
468,53.47760295260283,150,0,0,0,0,0.02
469,53.94426961926949,150,0,0,0,0,0.02
470,53.94426961926949,150,0,0,0,0,0.02
471,53.2442696192695,150,0,0,0,0,0.02
472,53.47760295260283,150,0,0,0,0,0.02
473,52.61093628593616,150,0,0,0,0,0.02
474,53.244269619269495,150,0,0,0,0,0.02
475,37.844269619269575,150,0,0,0,0,0.02
476,27.877602952602953,150,0,0,0,0,0.02
477,51.844269619269504,150,0,0,0,0,0.02
478,53.9442696192695,150,0,0,0,0,0.02
479,53.9442696192695,150,0,0,0,0,0.02
480,53.244269619269495,150,0,0,0,0,0.02
481,53.710936285936164,150,0,0,0,0,0.02
