episode,episode_return,episode_length,success,reached_goal,cliff_hits,risky_visits,epsilon
455,53.710936285936164,150,0,0,0,0,0.02054511867491028
456,53.94426961926949,150,0,0,0,0,0.02044239308153573
457,43.9109362859362,150,0,0,0,0,0.02034018111612805
458,37.61093628593624,150,0,0,0,0,0.02023848021054741
459,37.84426961926957,150,0,0,0,0,0.020137287809494673
460,13.485936285936287,150,0,0,0,0,0.0200366013704472
461,51.166064491064375,150,0,0,0,0,0.02
462,53.0192696192695,150,0,0,0,0,0.02
463,53.41926961926949,150,0,0,0,0,0.02
464,53.710936285936164,150,0,0,0,0,0.02
465,53.244269619269495,150,0,0,0,0,0.02
466,53.710936285936164,150,0,0,0,0,0.02
467,53.47760295260283,150,0,0,0,0,0.02
468,53.710936285936164,150,0,0,0,0,0.02
469,44.377602952602864,150,0,0,0,0,0.02
470,49.81093628593618,150,0,0,0,0,0.02
471,39.61093628593625,150,0,0,0,0,0.02
472,37.377602952602906,150,0,0,0,0,0.02
473,27.219269619269618,150,0,0,0,0,0.02
474,53.47760295260283,150,0,0,0,0,0.02
475,54.177602952602825,150,0,0,0,0,0.02
476,52.04843628593617,150,0,0,0,0,0.02
477,53.9442696192695,150,0,0,0,0,0.02
478,53.710936285936164,150,0,0,0,0,0.02
479,53.71093628593616,150,0,0,0,0,0.02
480,53.47760295260283,150,0,0,0,0,0.02
481,53.47760295260283,150,0,0,0,0,0.02
