episode,episode_return,episode_length,success,reached_goal,cliff_hits,risky_visits,epsilon
470,7.8500000000000085,18,1,1,0,2,0.02
471,7.8500000000000085,18,1,1,0,2,0.02
472,7.200000000000009,19,1,1,0,2,0.02
473,7.8500000000000085,18,1,1,0,2,0.02
474,-26.34999999999998,31,1,1,1,3,0.02
475,7.000000000000009,19,1,1,0,2,0.02
476,6.200000000000009,20,1,1,0,2,0.02
477,7.8500000000000085,18,1,1,0,2,0.02
478,7.8500000000000085,18,1,1,0,2,0.02
479,7.8500000000000085,18,1,1,0,2,0.02
480,7.8500000000000085,18,1,1,0,2,0.02
481,7.8500000000000085,18,1,1,0,2,0.02
482,7.8500000000000085,18,1,1,0,2,0.02
483,7.8500000000000085,18,1,1,0,2,0.02
484,7.8500000000000085,18,1,1,0,2,0.02
485,7.8500000000000085,18,1,1,0,2,0.02
486,7.8500000000000085,18,1,1,0,2,0.02
487,7.8500000000000085,18,1,1,0,2,0.02
488,6.300000000000009,20,1,1,0,2,0.02
489,7.8500000000000085,18,1,1,0,2,0.02
490,7.8500000000000085,18,1,1,0,2,0.02
491,7.8500000000000085,18,1,1,0,2,0.02
492,7.8500000000000085,18,1,1,0,2,0.02
493,7.8500000000000085,18,1,1,0,2,0.02
494,7.8500000000000085,18,1,1,0,2,0.02
495,7.8500000000000085,18,1,1,0,2,0.02
496,7.8500000000000085,18,1,1,0,2,0.02
497,6.55000000000001,20,1,1,0,2,0.02
498,7.8500000000000085,18,1,1,0,2,0.02
499,7.000000000000011,20,1,1,0,2,0.02
500,6.50000000000001,20,1,1,0,2,0.02
